movie_id	title	rating	votes	gross	countries
2114735	"Bis ans Ende der Welt"	7.0	5790	"$752,856 (USA)"	USA
2115235	"Bitter Moon"	7.1	21228	"$1,862,805 (USA)"	USA
2116001	"Black Beauty"	6.6	6003	"$4,630,377 (USA)"	USA
2116704	"Black Hawk Down"	7.7	242208	"$108,638,745 (USA)"	USA
2117139	"Black Moon Rising"	5.4	3096	"$6,637,565 (USA)"	USA
2117367	"Black Rain"	6.6	33934	"$46,212,055 (USA)"	USA
2117414	"Black Robe"	7.1	4901	"$8,211,952 (USA)"	USA
2117522	"Black Sheep"	6.2	25566	"$32,377,000 (USA)"	USA
2117635	"Black Sunday"	6.8	4468	"$15,769,322 (USA)"	USA
2117648	"Black Swan"	8.0	448324	"$106,954,678 (USA)"	USA
2117806	"Black Widow"	6.3	5633	"$25,205,460 (USA)"	USA
2118259	Blade	7.1	155271	"$70,087,718 (USA)"	USA
2118269	"Blade II"	6.7	128113	"$82,348,319 (USA)"	USA
2118305	"Blades of Glory"	6.4	105754	"$118,594,548 (USA)"	USA
2118393	"Blame It on Rio"	5.6	7137	"$18,644,570 (USA)"	USA
2118396	"Blame It on the Bellboy"	5.4	1904	"$3,104,545 (USA)"	USA
2118573	"Blank Check"	5.0	11973	"$30,577,969 (USA)"	USA
2118611	Blankman	4.7	5741	"$7,892,208 (USA)"	USA
2118750	Blaze	5.9	2670	"$19,131,246 (USA)"	USA
2118816	"Blazing Saddles"	7.8	78532	"$119,500,000 (USA)"	USA
2119205	"Blind Date"	5.8	14493	"$39,321,715 (USA)"	USA
2119337	"Blind Fury"	6.2	8933	"$2,692,037 (USA)"	USA
2119676	Blink	6.1	5697	"$16,696,219 (USA)"	USA
2120091	"Blonde Ambition"	3.8	4604	"$6,422 (USA)"	USA
2120546	"Blood Feast"	5.0	3571	"$4,000,000 (USA)"	USA
2121223	BloodRayne	2.8	28694	"$2,405,420 (USA)"	USA
2121247	Bloodsport	6.8	47597	"$11,806,119 (USA)"	USA
2121249	"Bloodsport 2"	4.7	2096	"$684,351 (USA)"	USA
2121813	"Blown Away"	6.1	20526	"$30,155,037 (USA)"	USA
2122023	"Blue Chips"	6.0	8429	"$22,355,000 (USA)"	USA
2122046	"Blue Collar Comedy Tour: The Movie"	7.2	3556	"$604,856 (USA)"	USA
2122167	"Blue Hawaii"	6.0	3313	"$10,440,453 (USA)"	USA
2122207	"Blue in the Face"	6.7	6885	"$1,275,999 (USA)"	USA
2122215	"Blue Jasmine"	7.3	106595	"$33,405,481 (USA)"	USA
2122474	"Blue Sky"	6.5	4559	"$3,359,465 (USA)"	USA
2122495	"Blue Steel"	5.6	7917	"$8,220,000 (USA)"	USA
2122526	"Blue Thunder"	6.3	10679	"$42,300,000 (USA)"	USA
2122539	"Blue Valentine"	7.4	116861	"$9,737,892 (USA)"	USA
2122584	"Blue Velvet"	7.8	107008	"$8,551,228 (USA)"	USA
2123264	"Bob & Carol & Ted & Alice"	6.6	3293	"$31,897,253 (USA)"	USA
2123456	"Bob Roberts"	7.1	10660	"$4,479,470 (USA)"	USA
2123604	Bobby	7.1	36168	"$11,242,801 (USA)"	USA
2123704	"Bobby Deerfield"	5.9	2469	"$9,300,000 (USA)"	USA
2124007	"Bodies, Rest & Motion"	5.6	1861	"$764,083 (USA)"	USA
2124119	"Body Double"	6.7	16617	"$8,801,940 (USA)"	USA
2124191	"Body of Evidence"	4.3	10050	"$13,275,426 (USA)"	USA
2124196	"Body of Lies"	7.1	145945	"$39,394,666 (USA)"	USA
2124206	"Body Parts"	5.4	2557	"$9,188,150 (USA)"	USA
2124236	"Body Snatchers"	5.9	12219	"$428,868 (USA)"	USA
2124452	Bogus	5.2	4718	"$4,357,000 (USA)"	USA
2124548	"Boiling Point"	4.9	4148	"$10,058,318 (USA)"	USA
2124887	Bolero	2.7	3815	"$8,914,881 (USA)"	USA
2125107	Bolt	7.0	117417	"$114,053,579 (USA)"	USA
2125535	"Bon Voyage, Charlie Brown (and Don't Come Back!!)"	7.3	1612	"$2,013,193 (USA)"	USA
2126418	Boogeyman	4.1	23661	"$46,752,382 (USA)"	USA
2126438	"Boogie Nights"	7.9	157749	"$26,400,640 (USA)"	USA
2126525	"Book of Shadows: Blair Witch 2"	4.0	26231	"$26,437,094 (USA)"	USA
2126719	Boomerang	5.3	17207	"$70,100,000 (USA)"	USA
2127519	"Born American"	4.5	1259	"$3,388,020 (USA)"	USA
2127580	"Born in East L.A."	5.8	3921	"$17,355,263 (USA)"	USA
2127626	"Born on the Fourth of July"	7.2	64957	"$70,001,698 (USA)"	USA
2127677	"Born to Be Wild"	4.9	1030	"$3,674,841 (USA)"	USA
2127772	"Born Yesterday"	5.0	2877	"$17,952,857 (USA)"	USA
2128293	"Bottle Rocket"	7.1	44685	"$1,040,879 (USA)"	USA
2128700	"Bound by Honor"	7.9	20033	"$4,496,583 (USA)"	USA
2129048	Bowfinger	6.4	51370	"$66,384,775 (USA)"	USA
2129310	"Boxing Helena"	4.5	8564	"$1,796,389 (USA)"	USA
2129688	Boys	4.7	2840	"$516,350 (USA)"	USA
2129816	"Boys on the Side"	6.3	8717	"$23,450,000 (USA)"	USA
2129883	"Boyz n the Hood"	7.8	77357	"$57,504,069 (USA)"	USA
2130051	"Braddock: Missing in Action III"	4.5	3634	"$6,193,901 (USA)"	USA
2130154	"Brain Dead"	6.0	2285	"$1,627,955 (USA)"	USA
2130159	"Brain Donors"	7.0	3123	"$918,239 (USA)"	USA
2130252	Brainscan	6.0	7302	"$4,264,509 (USA)"	USA
2130258	Brainstorm	6.5	7389	"$8,900,000 (USA)"	USA
2130740	Brave	7.2	190774	"$237,283,207 (USA)"	USA
2130949	Breach	7.0	48849	"$33,231,264 (USA)"	USA
2131384	Breakin'	5.5	3784	"$38,682,707 (USA)"	USA
2131386	"Breakin' 2: Electric Boogaloo"	4.8	2363	"$15,101,131 (USA)"	USA
2131436	"Breaking Away"	7.8	15317	"$16,424,918 (USA)"	USA
2131523	"Breaking In"	6.1	1067	"$1,877,618 (USA)"	USA
2131806	Breakout	6.1	1942	"$16,000,000 (USA)"	USA
2132087	Breathless	5.7	5636	"$19,910,002 (USA)"	USA
2132613	"Bride of Chucky"	5.3	33904	"$32,383,850 (USA)"	USA
2132642	"Bride Wars"	5.4	59492	"$58,715,510 (USA)"	USA
2132676	Bridesmaids	6.9	179535	"$169,106,725 (USA)"	USA
2132807	"Bridget Jones's Diary"	6.7	136606	"$71,543,427 (USA)"	USA
2132808	"Bridget Jones: The Edge of Reason"	5.8	55725	"$40,226,215 (USA)"	USA
2133022	"Bright Lights, Big City"	5.6	5150	"$16,118,077 (USA)"	USA
2133074	"Brighton Beach Memoirs"	6.9	2347	"$11,957,943 (USA)"	USA
2133329	"Bringing Down the House"	5.5	27148	"$132,716,677 (USA)"	USA
2133882	"Broadcast News"	7.2	18498	"$51,249,404 (USA)"	USA
2133948	"Broadway Danny Rose"	7.5	15568	"$10,600,497 (USA)"	USA
2134126	"Brokeback Mountain"	7.7	221576	"$83,043,761 (USA)"	USA
2134265	"Broken Arrow"	5.9	68712	"$70,770,147 (USA)"	USA
2134301	"Broken Bridges"	6.2	1365	"$252,539 (USA)"	USA
2134381	"Broken Flowers"	7.2	71140	"$13,744,960 (USA)"	USA
2134861	"Bronco Billy"	6.0	6995	"$24,265,659 (USA)"	USA
2135132	"Brother Bear"	6.7	52654	"$85,336,277 (USA)"	USA
2135208	"Brother's Keeper"	7.7	2501	"$1,305,915 (USA)"	USA
2135572	Brubaker	7.1	9916	"$37,121,708 (USA)"	USA
2135583	"Bruce Almighty"	6.7	236110	"$242,829,261 (USA)"	USA
2136204	Brüno	5.9	101797	"$60,054,530 (USA)"	USA
2136634	"Buck Privates"	7.4	2859	"$4,000,000 (USA)"	USA
2136942	"Buddy Buddy"	6.6	2830	"$7,258,543 (USA)"	USA
2137225	"Buffalo '66"	7.5	31961	"$2,375,097 (USA)"	USA
2137333	"Buffy the Vampire Slayer"	5.5	28158	"$16,624,456 (USA)"	USA
2137493	Bugsy	6.8	19076	"$49,114,016 (USA)"	USA
2138001	"Bull Durham"	7.1	31459	"$50,888,729 (USA)"	USA
2138189	"Bullets Over Broadway"	7.5	25659	"$13,383,737 (USA)"	USA
2138235	Bullitt	7.5	39392	"$42,300,873 (USA)"	USA
2139071	Burglar	4.9	2829	"$16,337,355 (USA)"	USA
2140095	Bushwhacked	5.4	4036	"$7,919,823 (USA)"	USA
2140401	"Bustin' Loose"	6.0	1657	"$31,261,269 (USA)"	USA
2140620	"But I'm a Cheerleader"	6.5	17478	"$2,205,627 (USA)"	USA
2140696	"Butch Cassidy and the Sundance Kid"	8.2	119056	"$102,308,889 (USA)"	USA
2140921	"BUtterfield 8"	6.4	3685	"$16,462,599 (USA)"	USA
2141824	"Bye Bye Birdie"	6.6	4879	"$13,129,412 (USA)"	USA
2141848	"Bye Bye Love"	6.1	3805	"$12,100,000 (USA)"	USA
2142244	"Bébé's Kids"	5.3	2784	"$8,442,162 (USA)"	USA
2142854	C.H.U.D.	5.4	6535	"$4,654,423 (USA)"	USA
2143036	Cabaret	7.9	31510	"$42,765,000 (USA)"	USA
2143140	"Cabin Boy"	5.0	6429	"$3,662,459 (USA)"	USA
2143147	"Cabin Fever"	5.6	54007	"$21,158,188 (USA)"	USA
2143353	"Cactus Flower"	7.2	5485	"$25,889,208 (USA)"	USA
2143430	Caddyshack	7.4	68305	"$39,846,344 (USA)"	USA
2143431	"Caddyshack II"	3.6	11387	"$11,798,302 (USA)"	USA
2143448	Cadence	6.5	3918	"$2,070,871 (USA)"	USA
2143497	"Cadillac Man"	5.6	9453	"$27,627,310 (USA)"	USA
2143502	"Cadillac Records"	6.9	12902	"$8,195,551 (USA)"	USA
2144244	"Calendar Girl"	4.9	1691	"$2,570,145 (USA)"	USA
2144536	Caligola	5.2	24063	"$23,438,120 (USA)"	USA
2145445	Camelot	6.7	4159	"$31,102,578 (USA)"	USA
2145625	Camille	7.6	4836	"$1,154,000 (USA)"	USA
2145899	"Camp Nowhere"	5.8	6519	"$10,471,613 (USA)"	USA
2146460	"Can't Buy Me Love"	6.7	18988	"$31,623,833 (USA)"	USA
2146520	"Can't Stop the Music"	4.5	2726	"$2,000,000 (USA)"	USA
2146765	"Canadian Bacon"	5.9	12541	"$178,104 (USA)"	USA
2147320	Candyman	6.5	44384	"$25,792,310 (USA)"	USA
2147328	"Candyman: Farewell to the Flesh"	5.3	6514	"$13,940,383 (USA)"	USA
2147507	"Cannery Row"	6.6	2529	"$5,301,539 (USA)"	USA
2147621	"Cannonball Run II"	4.7	10140	"$28,078,073 (USA)"	USA
2148000	"Cape Fear"	7.3	108102	"$79,100,000 (USA)"	USA
2148375	"Captain America: The First Avenger"	6.8	333173	"$176,654,505 (USA)"	USA
2148605	"Captain Phillips"	7.9	241663	"$107,100,855 (USA)"	USA
2148621	"Captain Ron"	5.6	15096	"$22,518,097 (USA)"	USA
2148931	"Car 54, Where Are You?"	2.4	3582	"$1,238,080 (USA)"	USA
2149194	"Carbon Copy"	5.5	1622	"$9,566,593 (USA)"	USA
2149339	"Care Bears Movie II: A New Generation"	5.2	1493	"$8,540,346 (USA)"	USA
2149394	"Career Opportunities"	5.8	6098	"$11,336,986 (USA)"	USA
2149761	"Carlito's Way"	7.9	141608	"$36,948,322 (USA)"	USA
2150182	"Carnal Knowledge"	7.0	7233	"$28,623,900 (USA)"	USA
2150507	Carnosaur	3.4	2702	"$1,753,979 (USA)"	USA
2150837	Carrie	7.4	103774	"$33,800,000 (USA)"	USA
2150840	Carrie	6.0	78667	"$35,266,619 (USA)"	USA
2150861	"Carried Away"	6.5	1230	"$290,978 (USA)"	USA
2151032	Cars	7.3	184987	"$244,082,982 (USA)"	USA
2151034	"Cars 2"	6.4	75302	"$191,452,396 (USA)"	USA
2151874	Casino	8.2	255508	"$42,438,300 (USA)"	USA
2151942	Casper	6.0	70642	"$100,328,194 (USA)"	USA
2152535	"Casual Sex?"	4.9	2859	"$12,277,096 (USA)"	USA
2152551	"Casualties of War"	7.0	29250	"$18,671,317 (USA)"	USA
2152602	"Cat Ballou"	6.9	9157	"$20,666,667 (USA)"	USA
2152669	"Cat on a Hot Tin Roof"	8.1	28938	"$17,570,324 (USA)"	USA
2152674	"Cat People"	7.5	10517	"$4,000,000 (USA)"	USA
2152675	"Cat People"	6.0	12198	"$7,000,000 (USA)"	USA
2152726	"Cat's Eye"	6.2	14372	"$13,086,000 (USA)"	USA
2152977	"Catch Me If You Can"	8.0	371868	"$164,615,351 (USA)"	USA
2153016	Catch-22	7.2	15423	"$24,911,670 (USA)"	USA
2153316	"Cats & Dogs"	5.2	40203	"$93,385,515 (USA)"	USA
2153414	Catwoman	3.3	74575	"$40,202,379 (USA)"	USA
2153948	Caveman	5.7	4985	"$11,800,000 (USA)"	USA
2154117	CB4	6.1	6427	"$17,953,778 (USA)"	USA
2154361	"Cecil B. DeMented"	6.2	10559	"$1,284,646 (USA)"	USA
2154931	"Celtic Pride"	5.1	7716	"$9,255,027 (USA)"	USA
2156294	"Chained Heat"	4.7	1473	"$6,149,583 (USA)"	USA
2157122	"Chances Are"	6.4	7453	"$16,278,590 (USA)"	USA
2157218	"Chandni Chowk to China"	3.8	4307	"$921,738 (USA)"	USA
2157468	Changeling	7.8	173818	"$35,739,802 (USA)"	USA
2157562	"Changing Lanes"	6.5	51042	"$66,818,548 (USA)"	USA
2157949	Chaplin	7.6	36437	"$9,493,259 (USA)"	USA
2158102	Charade	8.0	41200	"$13,474,588 (USA)"	USA
2158491	"Charlie and the Chocolate Factory"	6.7	250603	"$206,459,076 (USA)"	USA
2158679	"Charlie's Angels: Full Throttle"	4.8	89479	"$100,830,111 (USA)"	USA
2158800	"Charlotte's Web"	6.9	11766	"$5,232,000 (USA)"	USA
2158801	"Charlotte's Web"	6.4	23248	"$82,985,708 (USA)"	USA
2159015	Chasers	4.9	4029	"$1,596,700 (USA)"	USA
2159541	Chattahoochee	6.4	1260	"$259,486 (USA)"	USA
2159842	"Cheaper by the Dozen 2"	5.4	34564	"$82,571,173 (USA)"	USA
2160218	"Cheech & Chong's The Corsican Brothers"	4.6	2753	"$3,772,785 (USA)"	USA
2160221	"Cheech and Chong's Next Movie"	6.1	7447	"$41,675,194 (USA)"	USA
2160986	Cherish	6.8	2223	"$179,751 (USA)"	USA
2162147	"Chicken Little"	5.8	50037	"$135,386,665 (USA)"	USA
2162169	"Chicken Run"	7.1	114889	"$106,834,564 (USA)"	USA
2162907	"Child's Play"	6.5	51885	"$33,244,684 (USA)"	USA
2162922	"Child's Play 2"	5.6	25756	"$28,501,605 (USA)"	USA
2162923	"Child's Play 3"	4.9	20189	"$14,960,255 (USA)"	USA
2163041	"Children of a Lesser God"	7.2	10135	"$31,853,080 (USA)"	USA
2163160	"Children of the Corn"	5.6	28194	"$14,568,989 (USA)"	USA
2163163	"Children of the Corn II: The Final Sacrifice"	4.1	5037	"$6,980,986 (USA)"	USA
2163692	"China Moon"	6.2	3672	"$3,038,499 (USA)"	USA
2163774	Chinatown	8.3	171813	"$29,200,000 (USA)"	USA
2164245	Chisum	6.8	5307	"$6,000,000 (USA)"	USA
2164511	Chocolat	7.3	128899	"$71,509,363 (USA)"	USA
2165665	Christine	6.6	41303	"$21,200,000 (USA)"	USA
2166044	"Christmas Vacation"	7.5	84402	"$71,320,000 (USA)"	USA
2166133	"Christopher Columbus: The Discovery"	4.4	2084	"$8,251,071 (USA)"	USA
2166233	Chronicle	7.1	169019	"$64,575,175 (USA)"	USA
2168022	"Cinderella Man"	8.0	130514	"$61,649,911 (USA)"	USA
2168051	Cinderfella	5.9	1985	"$4,700,000 (USA)"	USA
2168645	"Circle of Friends"	6.6	6550	"$23,397,365 (USA)"	USA
2169468	"City Hall"	6.2	14999	"$20,200,000 (USA)"	USA
2169473	"City Heat"	5.4	5970	"$38,300,000 (USA)"	USA
2169526	"City of Angels"	6.7	81220	"$78,685,114 (USA)"	USA
2169592	"City of Hope"	7.4	1689	"$1,264,910 (USA)"	USA
2169716	"City Slickers"	6.7	34834	"$124,033,791 (USA)"	USA
2169717	"City Slickers II: The Legend of Curly's Gold"	5.4	13505	"$43,522,360 (USA)"	USA
2170242	"Clara's Heart"	6.2	1485	"$5,194,491 (USA)"	USA
2170439	"Clash of the Titans"	6.9	29199	"$41,092,328 (USA)"	USA
2170464	"Class Act"	5.8	3319	"$13,272,113 (USA)"	USA
2170470	"Class Action"	6.3	4521	"$24,277,858 (USA)"	USA
2170510	"Class of 1999"	5.7	3749	"$2,459,895 (USA)"	USA
2170530	"Class Reunion"	4.5	1416	"$10,054,150 (USA)"	USA
2170970	"Clean and Sober"	6.7	3849	"$8,674,093 (USA)"	USA
2171015	"Clean Slate"	5.6	2830	"$7,503,192 (USA)"	USA
2171118	"Clear and Present Danger"	6.9	58522	"$122,187,717 (USA)"	USA
2171244	Cleopatra	7.0	17917	"$57,777,778 (USA)"	USA
2171298	Clerks.	7.9	160156	"$3,151,130 (USA)"	USA
2171368	Click	6.4	198244	"$137,355,633 (USA)"	USA
2171443	Cliffhanger	6.3	80509	"$84,049,211 (USA)"	USA
2171450	Clifford	5.2	5057	"$7,411,659 (USA)"	USA
2171690	"Cloak & Dagger"	6.4	4507	"$9,719,000 (USA)"	USA
2171731	Clockers	6.9	15099	"$13,040,603 (USA)"	USA
2171886	"Close Encounters of the Third Kind"	7.7	116237	"$132,088,635 (USA)"	USA
2172140	"Closet Land"	7.3	1857	"$259,012 (USA)"	USA
2172367	"Cloudy with a Chance of Meatballs"	7.0	114997	"$124,870,275 (USA)"	USA
2172369	"Cloudy with a Chance of Meatballs 2"	6.5	42259	"$119,793,567 (USA)"	USA
2172674	"Club Paradise"	4.8	4208	"$12,308,521 (USA)"	USA
2172751	Clue	7.4	47258	"$14,643,997 (USA)"	USA
2172764	Clueless	6.7	92522	"$56,631,572 (USA)"	USA
2173197	"Coal Miner's Daughter"	7.5	11168	"$67,182,787 (USA)"	USA
2173299	Cobb	6.4	5452	"$1,007,583 (USA)"	USA
2173310	Cobra	5.5	38753	"$49,042,224 (USA)"	USA
2173651	Cocktail	5.7	48746	"$78,222,753 (USA)"	USA
2173764	Cocoon	6.6	38571	"$76,113,124 (USA)"	USA
2173769	"Cocoon: The Return"	5.2	10323	"$18,924,919 (USA)"	USA
2173935	"Code of Silence"	5.9	3960	"$20,345,261 (USA)"	USA
2174781	"Cold Mountain"	7.2	105249	"$95,636,509 (USA)"	USA
2175109	Collateral	7.6	253046	"$101,005,703 (USA)"	USA
2175722	"Color of Night"	5.0	16934	"$19,721,814 (USA)"	USA
2175857	Colors	6.7	16495	"$46,616,067 (USA)"	USA
2176480	"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean"	7.6	2506	"$840,958 (USA)"	USA
2176738	"Come See the Paradise"	6.7	1896	"$847,306 (USA)"	USA
2176740	"Come September"	7.1	2027	"$14,170,000 (USA)"	USA
2177505	"Coming to America"	6.9	97040	"$128,152,300 (USA)"	USA
2177638	Commando	6.6	86958	"$35,100,000 (USA)"	USA
2178148	Communion	5.7	3487	"$1,919,653 (USA)"	USA
2178485	"Company Business"	5.6	1589	"$1,501,785 (USA)"	USA
2178978	"Con Air"	6.8	189387	"$101,117,573 (USA)"	USA
2179207	"Conan the Barbarian"	6.9	98679	"$39,565,475 (USA)"	USA
2179208	"Conan the Barbarian"	5.2	73439	"$21,295,021 (USA)"	USA
2179210	"Conan the Destroyer"	5.8	52418	"$31,042,035 (USA)"	USA
2179744	Coneheads	5.2	36889	"$21,274,717 (USA)"	USA
2180331	Congo	5.0	30190	"$81,022,101 (USA)"	USA
2180660	"Conquest of the Planet of the Apes"	6.0	19385	"$9,000,000 (USA)"	USA
2180790	"Consenting Adults"	5.7	4909	"$21,591,728 (USA)"	USA
2180943	"Conspiracy Theory"	6.7	62815	"$75,982,834 (USA)"	USA
2181150	Contact	7.4	162675	"$100,920,329 (USA)"	USA
2181401	"Continental Divide"	6.1	3382	"$15,578,237 (USA)"	USA
2181599	Contracted	5.2	5504	"$4,105 (USA)"	USA
2182025	"Conversations with Other Women"	7.1	8902	"$369,854 (USA)"	USA
2182148	Convoy	6.3	9530	"$45,000,000 (USA)"	USA
2182342	"Cool as Ice"	2.8	7082	"$1,193,062 (USA)"	USA
2182398	"Cool Runnings"	6.9	59159	"$68,856,263 (USA)"	USA
2182415	"Cool World"	4.7	14403	"$14,110,600 (USA)"	USA
2182494	Cop	6.4	2651	"$1,884,315 (USA)"	USA
2182498	"Cop and ½"	3.7	6417	"$31,888,805 (USA)"	USA
2182730	"Cops and Robbersons"	4.9	4541	"$11,384,038 (USA)"	USA
2182776	Copycat	6.5	38118	"$32,051,917 (USA)"	USA
2182850	Coraline	7.7	118678	"$75,286,229 (USA)"	USA
2183710	"Corrina, Corrina"	6.4	8648	"$20,160,000 (USA)"	USA
2183931	"Corvette Summer"	5.4	1801	"$15,500,000 (USA)"	USA
2185002	Country	6.8	1236	"$9,640,000 (USA)"	USA
2185100	"Country Strong"	6.3	13238	"$20,218,921 (USA)"	USA
2185222	"Coupe de Ville"	6.6	1689	"$715,983 (USA)"	USA
2185285	"Couples Retreat"	5.5	72519	"$109,205,660 (USA)"	USA
2185385	"Courage Under Fire"	6.6	33273	"$59,031,057 (USA)"	USA
2185590	Cousins	6.2	3213	"$22,030,000 (USA)"	USA
2187114	"Crazy People"	5.8	3080	"$13,236,513 (USA)"	USA
2187176	"Crazy, Stupid, Love."	7.5	308928	"$84,351,197 (USA)"	USA
2187522	Creator	6.1	2341	"$5,349,607 (USA)"	USA
2187561	"Creature from the Black Lagoon"	7.0	13931	"$1,300,000 (USA)"	USA
2187709	Creepozoids	3.3	1085	"$13,133 (USA)"	USA
2187716	Creepshow	6.8	24276	"$19,733,000 (USA)"	USA
2187718	"Creepshow 2"	5.9	13259	"$14,000,000 (USA)"	USA
2188247	"Crimes and Misdemeanors"	8.0	36458	"$18,254,702 (USA)"	USA
2188267	"Crimes of Passion"	6.3	4099	"$2,912,945 (USA)"	USA
2188326	"Criminal Law"	5.8	2218	"$9,974,446 (USA)"	USA
2188474	"Crimson Tide"	7.3	69644	"$91,400,000 (USA)"	USA
2188609	CrissCross	5.6	1136	"$3,052,738 (USA)"	USA
2188694	"Critical Condition"	5.0	1811	"$20,240,502 (USA)"	USA
2188736	Critters	6.0	20047	"$13,167,232 (USA)"	USA
2188738	"Critters 2"	5.2	8579	"$3,813,293 (USA)"	USA
2188827	"Crocodile Dundee in Los Angeles"	4.8	17411	"$25,635,682 (USA)"	USA
2188982	Crooklyn	6.9	5209	"$13,640,000 (USA)"	USA
2189013	Cropsey	6.4	3416	"$52,476 (USA)"	USA
2189086	"Cross Creek"	7.0	1061	"$200,000 (USA)"	USA
2189228	Crossfire	7.4	4500	"$1,300,000 (USA)"	USA
2189301	"Crossing Delancey"	6.9	2477	"$16,262,415 (USA)"	USA
2189467	Crossroads	7.0	8977	"$5,839,031 (USA)"	USA
2189782	"Cruel Intentions"	6.9	130619	"$38,328,567 (USA)"	USA
2189921	Crumb	8.0	12036	"$3,174,695 (USA)"	USA
2190275	"Cry, the Beloved Country"	6.9	1334	"$676,525 (USA)"	USA
2190276	Cry-Baby	6.5	37897	"$8,266,343 (USA)"	USA
2191555	Cujo	5.9	21078	"$21,200,000 (USA)"	USA
2192864	"Curly Sue"	5.6	14402	"$33,691,313 (USA)"	USA
2192986	"Curse of the Pink Panther"	4.3	3768	"$4,491,986 (USA)"	USA
2193019	Cursed	4.9	23591	"$19,297,522 (USA)"	USA
2193460	"Cutthroat Island"	5.6	18675	"$10,017,322 (USA)"	USA
2193730	Cyborg	5.0	20272	"$10,166,459 (USA)"	USA
2194772	D-Tox	5.2	17455	"$79,161 (USA)"	USA
2194805	D.A.R.Y.L.	6.1	8158	"$7,840,873 (USA)"	USA
2194813	"D.C. Cab"	5.3	2984	"$16,134,627 (USA)"	USA
2194877	D.O.A.	6.1	7275	"$12,706,478 (USA)"	USA
2194929	"D2: The Mighty Ducks"	5.8	23054	"$45,610,410 (USA)"	USA
2195520	Dad	6.1	3289	"$19,738,015 (USA)"	USA
2195724	"Daddy Day Care"	5.5	41247	"$104,297,061 (USA)"	USA
2197124	"Dallas Buyers Club"	8.0	208195	"$27,298,285 (USA)"	USA
2198260	"Dances with Wolves"	8.0	152363	"$184,208,848 (USA)"	USA
2198993	"Dangerous Liaisons"	7.7	46866	"$34,700,000 (USA)"	USA
2199011	"Dangerous Minds"	6.3	32445	"$84,919,401 (USA)"	USA
2200002	"Dante's Peak"	5.8	52421	"$67,127,760 (USA)"	USA
2200602	"Dark City"	7.8	133247	"$14,378,331 (USA)"	USA
2201036	"Dark Shadows"	6.3	160754	"$79,727,149 (USA)"	USA
2201181	"Dark Water"	5.5	40595	"$25,473,352 (USA)"	USA
2201297	Darkman	6.4	42041	"$33,878,502 (USA)"	USA
2201308	Darkness	5.4	15008	"$22,163,442 (USA)"	USA
2201330	"Darkness Falls"	4.9	23088	"$32,551,396 (USA)"	USA
2201457	"Darling Lili"	6.2	1307	"$5,000,000 (USA)"	USA
2204613	"Date with an Angel"	5.7	1833	"$1,988,962 (USA)"	USA
2204909	Dave	6.8	36565	"$63,270,710 (USA)"	USA
2205521	"Dawn of the Dead"	8.0	76455	"$5,100,000 (USA)"	USA
2205522	"Dawn of the Dead"	7.4	163611	"$59,020,957 (USA)"	USA
2206028	Daylight	5.8	44786	"$33,023,469 (USA)"	USA
2206158	"Days of Thunder"	5.8	50405	"$82,670,733 (USA)"	USA
2206240	"Dazed and Confused"	7.7	96158	"$7,993,039 (USA)"	USA
2208455	"Dead Again"	7.0	19958	"$38,016,380 (USA)"	USA
2208507	"Dead Bang"	6.0	2217	"$8,125,592 (USA)"	USA
2208804	"Dead Heat"	6.0	4120	"$3,588,626 (USA)"	USA
2208924	"Dead Man"	7.8	61757	"$1,037,847 (USA)"	USA
2208944	"Dead Man Walking"	7.6	64600	"$39,025,000 (USA)"	USA
2209008	"Dead Men Don't Wear Plaid"	6.8	14993	"$18,197,170 (USA)"	USA
2209073	"Dead of Winter"	6.3	1880	"$2,413,427 (USA)"	USA
2209139	"Dead Poets Society"	8.0	229930	"$95,860,116 (USA)"	USA
2209144	"Dead Presidents"	6.8	12804	"$24,200,000 (USA)"	USA
2209188	"Dead Ringers"	7.4	24166	"$9,134,733 (USA)"	USA
2209625	"Deadly Blessing"	5.5	2469	"$8,279,042 (USA)"	USA
2209701	"Deadly Friend"	5.4	4129	"$8,988,731 (USA)"	USA
2209979	"Deal of the Century"	4.4	2717	"$10,369,581 (USA)"	USA
2210550	"Death and the Maiden"	7.3	15080	"$2,104,000 (USA)"	USA
2210583	"Death Becomes Her"	6.4	66048	"$58,422,650 (USA)"	USA
2211091	"Death Race"	6.4	140908	"$36,316,032 (USA)"	USA
2211245	"Death Warrant"	5.5	9592	"$16,853,487 (USA)"	USA
2211259	"Death Wish"	7.0	21539	"$22,000,000 (USA)"	USA
2211265	"Death Wish 4: The Crackdown"	5.2	5067	"$6,880,310 (USA)"	USA
2211266	"Death Wish II"	5.9	8550	"$16,100,000 (USA)"	USA
2211267	"Death Wish V: The Face of Death"	4.6	4029	"$1,702,394 (USA)"	USA
2211366	Deathstalker	4.3	2146	"$11,919,250 (USA)"	USA
2211374	Deathtrap	7.0	7632	"$19,282,134 (USA)"	USA
2211763	Deceived	6.0	4235	"$28,738,096 (USA)"	USA
2212298	"Deep Cover"	6.9	5751	"$16,639,799 (USA)"	USA
2212358	"Deep Impact"	6.1	119639	"$140,464,664 (USA)"	USA
2212554	"Deep Rising"	6.0	23693	"$11,203,026 (USA)"	USA
2212623	"Deep Throat"	5.2	5069	"$45,000,000 (USA)"	USA
